provider,region,instance,family
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1,general-purpose
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2,general-purpose
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4,general-purpose
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8,general-purpose
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16,general-purpose
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32,general-purpose
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64,general-purpose
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2,compute-optimized
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4,compute-optimized
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8,compute-optimized
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16,compute-optimized
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32,compute-optimized
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64,compute-optimized
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2,memory-optimized
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4,memory-optimized
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8,memory-optimized
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16,memory-optimized
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32,memory-optimized
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64,memory-optimized
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1,general-purpose
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2,general-purpose
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4,general-purpose
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8,general-purpose
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16,general-purpose
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32,general-purpose
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64,general-purpose
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2,compute-optimized
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4,compute-optimized
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8,compute-optimized
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16,compute-optimized
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32,compute-optimized
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64,compute-optimized
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2,memory-optimized
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4,memory-optimized
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8,memory-optimized
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16,memory-optimized
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32,memory-optimized
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64,memory-optimized
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1,general-purpose
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2,general-purpose
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4,general-purpose
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8,general-purpose
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16,general-purpose
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32,general-purpose
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64,general-purpose
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2,compute-optimized
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4,compute-optimized
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8,compute-optimized
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16,compute-optimized
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32,compute-optimized
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64,compute-optimized
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2,memory-optimized
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4,memory-optimized
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8,memory-optimized
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16,memory-optimized
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32,memory-optimized
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64,memory-optimized
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1,general-purpose
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2,general-purpose
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4,general-purpose
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8,general-purpose
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16,general-purpose
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32,general-purpose
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64,general-purpose
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2,compute-optimized
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4,compute-optimized
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8,compute-optimized
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16,compute-optimized
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32,compute-optimized
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64,compute-optimized
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2,memory-optimized
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4,memory-optimized
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8,memory-optimized
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16,memory-optimized
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32,memory-optimized
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64,memory-optimized
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1,general-purpose
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2,general-purpose
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4,general-purpose
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8,general-purpose
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16,general-purpose
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32,general-purpose
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64,general-purpose
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2,compute-optimized
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4,compute-optimized
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8,compute-optimized
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16,compute-optimized
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32,compute-optimized
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64,compute-optimized
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2,memory-optimized
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4,memory-optimized
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8,memory-optimized
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16,memory-optimized
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32,memory-optimized
gcp,southamerica-east1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64,memory-optimized
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1,general-purpose
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2,general-purpose
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4,general-purpose
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8,general-purpose
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16,general-purpose
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32,general-purpose
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64,general-purpose
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2,compute-optimized
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4,compute-optimized
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8,compute-optimized
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16,compute-optimized
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32,compute-optimized
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64,compute-optimized
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2,memory-optimized
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4,memory-optimized
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8,memory-optimized
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16,memory-optimized
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32,memory-optimized
gcp,us-west1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64,memory-optimized
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1,general-purpose
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2,general-purpose
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4,general-purpose
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8,general-purpose
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16,general-purpose
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32,general-purpose
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64,general-purpose
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2,compute-optimized
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4,compute-optimized
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8,compute-optimized
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16,compute-optimized
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32,compute-optimized
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64,compute-optimized
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2,memory-optimized
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4,memory-optimized
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8,memory-optimized
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16,memory-optimized
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32,memory-optimized
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64,memory-optimized
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1,general-purpose
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2,general-purpose
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4,general-purpose
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8,general-purpose
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16,general-purpose
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32,general-purpose
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64,general-purpose
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2,compute-optimized
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4,compute-optimized
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8,compute-optimized
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16,compute-optimized
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32,compute-optimized
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64,compute-optimized
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2,memory-optimized
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4,memory-optimized
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8,memory-optimized
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16,memory-optimized
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32,memory-optimized
gcp,us-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64,memory-optimized
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1,general-purpose
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2,general-purpose
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4,general-purpose
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8,general-purpose
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16,general-purpose
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32,general-purpose
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64,general-purpose
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2,compute-optimized
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4,compute-optimized
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8,compute-optimized
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16,compute-optimized
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32,compute-optimized
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64,compute-optimized
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2,memory-optimized
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4,memory-optimized
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8,memory-optimized
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16,memory-optimized
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32,memory-optimized
gcp,asia-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64,memory-optimized
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1,general-purpose
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2,general-purpose
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4,general-purpose
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8,general-purpose
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16,general-purpose
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32,general-purpose
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64,general-purpose
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2,compute-optimized
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4,compute-optimized
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8,compute-optimized
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16,compute-optimized
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32,compute-optimized
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64,compute-optimized
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2,memory-optimized
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4,memory-optimized
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8,memory-optimized
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16,memory-optimized
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32,memory-optimized
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64,memory-optimized
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1,general-purpose
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2,general-purpose
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4,general-purpose
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8,general-purpose
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16,general-purpose
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32,general-purpose
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64,general-purpose
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2,compute-optimized
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4,compute-optimized
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8,compute-optimized
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16,compute-optimized
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32,compute-optimized
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64,compute-optimized
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2,memory-optimized
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4,memory-optimized
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8,memory-optimized
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16,memory-optimized
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32,memory-optimized
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64,memory-optimized
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1,general-purpose
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2,general-purpose
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4,general-purpose
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8,general-purpose
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16,general-purpose
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32,general-purpose
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64,general-purpose
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2,compute-optimized
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4,compute-optimized
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8,compute-optimized
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16,compute-optimized
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32,compute-optimized
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64,compute-optimized
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2,memory-optimized
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4,memory-optimized
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8,memory-optimized
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16,memory-optimized
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32,memory-optimized
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64,memory-optimized
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1,general-purpose
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2,general-purpose
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4,general-purpose
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8,general-purpose
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16,general-purpose
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32,general-purpose
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64,general-purpose
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2,compute-optimized
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4,compute-optimized
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8,compute-optimized
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16,compute-optimized
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32,compute-optimized
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64,compute-optimized
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2,memory-optimized
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4,memory-optimized
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8,memory-optimized
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16,memory-optimized
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32,memory-optimized
gcp,europe-west3-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64,memory-optimized
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1,general-purpose
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2,general-purpose
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4,general-purpose
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8,general-purpose
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16,general-purpose
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32,general-purpose
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64,general-purpose
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2,compute-optimized
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4,compute-optimized
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8,compute-optimized
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16,compute-optimized
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32,compute-optimized
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64,compute-optimized
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2,memory-optimized
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4,memory-optimized
gcp,europe-west2-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8,memory-optimized
